dipina;0.08169887199817033
juan-ignacio-vazquez;0.0376858148444077
pablo-orduna;0.0336020601210823
aitor-almeida;0.02664817146524687
manuel-castro;0.02609430815174554
zubia;0.024563312005755556
iker-larizgoitia;0.020151830321668743
j-fernandez;0.019496080705938605
unai-aguilera;0.0192051681989973
xabier-laiseca;0.017865557182574848
unai-hernandez;0.017413422766952725
jonathan-garibay;0.016267167757721433
joseba-abaitua;0.016229403988122077
sancristobal;0.01575469128945933
s-martin;0.01575469128945933
ignacio-angulo;0.015157072609015965
josé-bravo;0.01381827676443769
david-sainz;0.013802561318142862
josuka;0.013785289799750688
d-martin;0.013535325715817772
carlos-lamfus;0.013535325715817772
jaime-irurzun;0.013071433532610574
aitor-gomez-goiri;0.011852322934837196
ander-barbier;0.010602422364142456
eduardo-castillejo;0.010545088473837559
losada;0.009942023852984316
g-diaz;0.009942023852984316
peire;0.009942023852984316
c-gil;0.009942023852984316
tawfik;0.009942023852984316
pesquera;0.009942023852984316
cadenas;0.009860244563744333
gonzález;0.009860244563744333
ruiz;0.009860244563744333
poveda;0.009860244563744333
olga-dziabenko;0.00944609826467462
carmen-fuentes;0.009323298642758342
gregorio-casero;0.009323298642758342
rocío-peña;0.009323298642758342
marcos-vergara;0.009323298642758342
ramón-hervás;0.009323298642758342
rezende;0.009203075422553978
conrado;0.009203075422553978
solana;0.009203075422553978
koza;0.009203075422553978
pardo;0.009203075422553976
leire-muguira;0.008478652261333845
rodríguez;0.008444885749689404
elio-san-cristóbal;0.008172587622654071
javier-fernández;0.0081379758058537
iván-garcía;0.0081379758058537
daniel-garcía;0.0081379758058537
d-garcia;0.007930508761548646
ivan-garcia;0.007930508761548646
david-bujan;0.007602957419399254
rodriguez-gil;0.007443856293224181
asier-arruti;0.0073583151133462905
silvia-rentería;0.00735831511334629
izaskun-mendia;0.00735831511334629
miguel-ángel-valero;0.007026253988348927
david-ausin;0.007026253988348926
francisco-flórez;0.007026253988348926
ester-gonzález-aguado;0.0070115911508329964
sergio-fínez;0.0070115911508329964
ivan-trueba;0.006650551237251151
saenz;0.006650551237251151
robles;0.006649268557040007
alcarria;0.006649268557040007
morales;0.006649268557040007
ana-belen-lago;0.006503169168444082
bernhard-klein;0.006451896622107595
christian-guggenmos;0.006451896622107595
g-gil;0.006451896622107595
torres-manzanera;0.006129345505922514
alzua-sorzabal;0.0061293455059225135
marcos-sacristan;0.005837098994832703
rafael-heras;0.005804976216830946
doamo;0.005734037477863849
sergio-blanco;0.005329857320653502
ignacio-sarralde;0.005329857320653502
mikel-emaldi;0.005146925371617463
borja-sotomayor;0.004914207792871751
jon-valdés;0.0048311865351172495
tania-lorido;0.0047565852810282075
unai-lópez;0.0047565852810282075
ivan-pretel;0.004430513558128066
mariluz-guenaga;0.0038615439107053057
inigo-sedano;0.003736065989935561
jamardo;0.0037360659899355604
alves;0.003526499593020879
